srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
2403862665,719034994,53,42594,UDP,1458298383000000.0,0.0,1,80,background
2403862665,719034994,53,42667,UDP,1458298383000000.0,0.0,1,97,background
2403862665,719034994,53,42732,UDP,1458298383000000.0,0.0,1,85,background
2403862665,719034994,53,42859,UDP,1458298383000000.0,0.0,1,145,background
2403862665,719034994,53,43037,UDP,1458298383000000.0,0.0,1,122,background
2403862665,719034994,53,43063,UDP,1458298383000000.0,0.0,1,174,background
2403862665,719034994,53,41439,UDP,1458298383000000.0,0.0,1,144,background
2403862665,719034994,53,43165,UDP,1458298383000000.0,0.0,1,93,background
2403862665,719034994,53,36954,UDP,1458298383000000.0,0.0,1,100,background
2403862665,719034994,53,36649,UDP,1458298383000000.0,0.0,1,81,background
2403862665,719034988,53,47559,UDP,1458298383000000.0,0.0,1,111,background
2403862665,719034988,53,50663,UDP,1458298383000000.0,0.0,1,128,background
2403862665,719034988,53,53367,UDP,1458298383000000.0,0.0,1,141,background
2403862665,719034988,53,59140,UDP,1458298383000000.0,0.0,1,126,background
2403862665,719034989,53,49222,UDP,1458298383000000.0,0.0,1,104,background
2403862665,719034989,53,56263,UDP,1458298383000000.0,0.0,1,80,background
2403862665,719034989,53,58715,UDP,1458298383000000.0,0.0,1,162,background
2403862665,719034994,53,32919,UDP,1458298383000000.0,0.0,1,65,background
2403862665,719034994,53,33355,UDP,1458298383000000.0,0.0,1,143,background
2403862665,719034994,53,36650,UDP,1458298383000000.0,0.0,1,97,background
2403862665,719034994,53,33485,UDP,1458298383000000.0,0.0,1,132,background
2403862665,719034994,53,33911,UDP,1458298383000000.0,0.0,1,78,background
2403862665,719034994,53,33912,UDP,1458298383000000.0,0.0,1,105,background
2403862665,719034994,53,34259,UDP,1458298383000000.0,0.0,1,120,background
2403862665,719034994,53,34277,UDP,1458298383000000.0,0.0,1,87,background
2403862665,719034994,53,34938,UDP,1458298383000000.0,0.0,1,88,background
2403862665,719034994,53,35262,UDP,1458298383000000.0,0.0,1,88,background
2403862665,719034994,53,35992,UDP,1458298383000000.0,0.0,1,79,background
2403862665,719034994,53,36066,UDP,1458298383000000.0,0.0,1,78,background
2403862665,719034994,53,36071,UDP,1458298383000000.0,0.0,1,80,background
2403862665,719034994,53,33522,UDP,1458298383000000.0,0.0,1,206,background
2403862665,719034994,53,43201,UDP,1458298383000000.0,0.0,1,134,background
2784780835,719036341,80,63944,TCP,1458298383000000.0,0.0,1,40,background
1285741153,719036341,49499,45906,TCP,1458298383000000.0,9.0,3,152,background
2403862665,719034994,53,47958,UDP,1458298383000000.0,0.0,1,141,background
2403862665,719034994,53,48639,UDP,1458298383000000.0,0.0,1,78,background
2403862665,719034994,53,48918,UDP,1458298383000000.0,0.0,1,148,background
2403862665,719034994,53,49481,UDP,1458298383000000.0,0.0,1,78,background
2403862665,719034994,53,49587,UDP,1458298383000000.0,0.0,1,120,background
2403862665,719034994,53,49629,UDP,1458298383000000.0,0.0,1,235,background
2973217300,719036247,51833,53,UDP,1458298383000000.0,0.0,1,77,background
3107041416,719034686,63804,53,UDP,1458298383000000.0,0.0,1,72,background
2403862665,719034994,53,49750,UDP,1458298383000000.0,0.0,1,121,background
2403862665,719034994,53,47848,UDP,1458298383000000.0,0.0,1,118,background
2403862665,719034994,53,50674,UDP,1458298383000000.0,0.0,1,76,background
2403862665,719034994,53,51356,UDP,1458298383000000.0,0.0,1,126,background
2403862665,719034994,53,51743,UDP,1458298383000000.0,0.0,1,139,background
2943063231,719035192,47989,53,UDP,1458298383000000.0,0.0,1,76,background
2403862665,719034994,53,52227,UDP,1458298383000000.0,0.0,1,116,background
2403862665,719034994,53,52463,UDP,1458298383000000.0,0.0,1,104,background
2403862665,719034994,53,52642,UDP,1458298383000000.0,0.0,1,83,background
2403862665,719034994,53,53108,UDP,1458298383000000.0,0.0,1,97,background
2403862665,719034994,53,53217,UDP,1458298383000000.0,0.0,1,78,background
2403862665,719034994,53,53264,UDP,1458298383000000.0,0.0,1,116,background
2403862665,719034994,53,51223,UDP,1458298383000000.0,0.0,1,112,background
2403862665,719034994,53,47782,UDP,1458298383000000.0,0.0,1,79,background
2403862665,719034994,53,47603,UDP,1458298383000000.0,0.0,1,83,background
2403862665,719034994,53,46730,UDP,1458298383000000.0,0.0,1,118,background
2776781760,719035603,54537,443,TCP,1458298383000000.0,0.0,2,135,background
2963730391,719036354,29914,53,UDP,1458298383000000.0,0.0,1,58,background
2965829542,719036064,31009,53,UDP,1458298383000000.0,0.0,1,62,background
2965829542,719036064,40256,53,UDP,1458298383000000.0,0.0,1,55,background
2965829542,719036064,41589,53,UDP,1458298383000000.0,0.0,1,60,background
2965829542,719036064,52860,53,UDP,1458298383000000.0,0.0,1,55,background
2965829542,719036064,64728,53,UDP,1458298383000000.0,0.0,1,55,background
2966671086,719036224,0,0,IPIP,1458298383000000.0,0.0,1,180,background
2963730390,719034617,7432,53,UDP,1458298383000000.0,0.0,1,84,background
2947671407,719034744,18939,80,TCP,1458298383000000.0,0.0,1,48,background
2403862665,719034994,53,43738,UDP,1458298383000000.0,0.0,1,108,background
2403862665,719034994,53,43817,UDP,1458298383000000.0,0.0,1,87,background
2403862665,719034994,53,44258,UDP,1458298383000000.0,0.0,1,116,background
2403862665,719034994,53,45717,UDP,1458298383000000.0,0.0,1,83,background
2403862665,719034994,53,45737,UDP,1458298383000000.0,0.0,1,89,background
2944597514,719036254,443,50252,TCP,1458298383000000.0,0.0,1,125,background
2403862665,719034994,53,46061,UDP,1458298383000000.0,0.0,1,105,background
2403862665,719034994,53,46258,UDP,1458298383000000.0,0.0,1,72,background
2403862665,719034994,53,46338,UDP,1458298383000000.0,0.0,1,97,background
2403862665,719034994,53,46410,UDP,1458298383000000.0,0.0,1,122,background
2403862665,719034994,53,46611,UDP,1458298383000000.0,0.0,1,136,background
2403862665,719034994,53,53980,UDP,1458298383000000.0,0.0,1,105,background
2403862665,719035003,53,46478,UDP,1458298383000000.0,0.0,1,80,background
3286538917,719036082,53,23913,UDP,1458298383000000.0,0.0,1,364,background
2403862665,719035003,53,50321,UDP,1458298383000000.0,0.0,1,80,background
2059495634,719036255,445,28656,TCP,1458298383000000.0,0.0,1,44,background
1963365281,719036255,80,26978,TCP,1458298383000000.0,0.0,1,378,background
1976604047,719033181,60804,47808,UDP,1458298383000000.0,0.0,1,45,background
1976604034,719033181,57360,47808,UDP,1458298383000000.0,0.0,1,45,background
1788232282,719034713,40031,14085,UDP,1458298383000000.0,0.0,1,48,background
1139718448,719034994,25,58131,TCP,1458298383000000.0,2.0,83,9520,background
1139718448,719034994,25,59345,TCP,1458298383000000.0,0.0,1,40,background
1139718448,719034994,25,48691,TCP,1458298383000000.0,0.0,1,40,background
1157771637,719034686,64072,53,UDP,1458298383000000.0,0.0,1,74,background
1788278956,719034713,40005,14085,UDP,1458298383000000.0,0.0,1,88,background
1139718448,719034994,25,45522,TCP,1458298383000000.0,0.0,1,40,background
1110836418,719034713,53,62907,UDP,1458298383000000.0,0.0,1,646,background
1110836418,719034713,53,62789,UDP,1458298383000000.0,0.0,1,633,background
1788220531,719035195,40031,52353,UDP,1458298383000000.0,0.0,1,49,background
1114697591,719035224,46664,8080,TCP,1458298383000000.0,0.0,1,52,background
1777008991,719034686,62886,53,UDP,1458298383000000.0,0.0,1,85,background
911264413,719036082,53,17789,UDP,1458298383000000.0,0.0,1,101,background
1106726386,719034713,443,50325,TCP,1458298383000000.0,0.0,1,40,background
1139718448,719034994,25,46162,TCP,1458298383000000.0,0.0,1,40,background
2064040693,719036254,443,62848,TCP,1458298383000000.0,0.0,1,125,background
2064040693,719036254,443,62849,TCP,1458298383000000.0,0.0,1,125,background
3428943466,719034617,53504,53,UDP,1458298383000000.0,0.0,1,82,background
2063991405,719036254,443,65453,TCP,1458298383000000.0,0.0,1,125,background
2064044602,719036254,443,63180,TCP,1458298383000000.0,0.0,1,125,background
2064044602,719036254,443,50129,TCP,1458298383000000.0,0.0,1,130,background
2064044033,719036254,443,52896,TCP,1458298383000000.0,0.0,1,125,background
2064044033,719036254,443,50538,TCP,1458298383000000.0,0.0,2,266,background
2064044033,719036254,443,50324,TCP,1458298383000000.0,0.0,1,125,background
2064040693,719036254,443,62853,TCP,1458298383000000.0,0.0,1,125,background
1245226043,719035164,40436,443,TCP,1458298383000000.0,0.0,1,40,background
1240925428,719036352,0,2048,ICMP,1458298383000000.0,0.0,1,84,background
1205461995,719036092,43001,110,TCP,1458298383000000.0,0.0,1,80,blacklist
1204749900,719035224,46468,8080,TCP,1458298383000000.0,0.0,1,52,background
2403862665,719035003,53,48235,UDP,1458298383000000.0,0.0,1,80,background
3380445499,719035243,33363,53,UDP,1458298383000000.0,0.0,1,53,background
3388756439,719036252,12243,53,UDP,1458298383000000.0,0.0,1,63,background
3401156292,719035192,37300,53,UDP,1458298383000000.0,0.0,1,62,background
3436700072,719036359,30061,53,UDP,1458298383000000.0,0.0,1,84,background
3427432847,719036355,63779,53,UDP,1458298383000000.0,0.0,1,67,background
3428942784,719034734,56783,53,UDP,1458298383000000.0,0.0,1,78,background
3428942791,719034686,47554,53,UDP,1458298383000000.0,0.0,1,67,background
1074292810,719035164,31365,443,TCP,1458298383000000.0,0.0,1,40,background
2064045254,719036254,443,49992,TCP,1458298383000000.0,0.0,1,125,background
1069745258,719034617,62806,53,UDP,1458298383000000.0,0.0,1,58,background
1777008991,719034617,9431,53,UDP,1458298383000000.0,0.0,1,84,background
2737188287,719035192,4595,53,UDP,1458298383000000.0,0.0,1,68,background
2569283525,719036361,25974,53,UDP,1458298383000000.0,0.0,1,80,background
2549390971,719036359,3215,53,UDP,1458298383000000.0,0.0,1,62,background
2519165970,719036252,443,57671,TCP,1458298383000000.0,0.0,1,52,background
2516628052,719036247,55451,53,UDP,1458298383000000.0,0.0,1,77,background
1009823086,719034617,53,51500,UDP,1458298383000000.0,0.0,1,144,background
2471795890,719036354,34529,53,UDP,1458298383000000.0,0.0,1,69,background
2403862665,719036252,53,64925,UDP,1458298383000000.0,0.0,1,113,background
2765223293,719036359,12768,53,UDP,1458298383000000.0,0.0,1,74,background
1008554718,719036082,53,56359,UDP,1458298383000000.0,0.0,1,833,background
2403862665,719036252,53,63092,UDP,1458298383000000.0,0.0,1,141,background
2403862665,719036252,53,61469,UDP,1458298383000000.0,0.0,1,209,background
1008554718,719036082,53,44865,UDP,1458298383000000.0,0.0,1,693,background
2403862665,719036252,53,57067,UDP,1458298383000000.0,0.0,1,103,background
1008554718,719036082,53,31129,UDP,1458298383000000.0,0.0,1,634,background
2403862665,719036252,53,55501,UDP,1458298383000000.0,0.0,1,152,background
2403862665,719036252,53,54539,UDP,1458298383000000.0,0.0,1,112,background
2403862665,719036252,53,54308,UDP,1458298383000000.0,0.0,1,112,background
1008554718,719036082,53,53042,UDP,1458298383000000.0,0.0,1,693,background
1013173524,719034815,49163,53,UDP,1458298383000000.0,0.0,5,350,background
2754769898,719036355,45840,53,UDP,1458298383000000.0,0.0,1,65,background
1013173524,719034815,61910,53,UDP,1458298383000000.0,0.0,5,350,background
1066617054,719034617,2208,53,UDP,1458298383000000.0,0.0,1,77,background
1730429014,719036252,14438,58157,TCP,1458298383000000.0,0.0,1,79,background
1704314071,719036245,443,40455,TCP,1458298383000000.0,0.0,1,52,background
1053817771,719036354,62800,53,UDP,1458298383000000.0,0.0,1,70,background
1053817771,719036354,28628,53,UDP,1458298383000000.0,0.0,1,59,background
1051284230,719036130,47519,80,TCP,1458298383000000.0,0.0,1,40,background
1051276466,719034617,53,51323,UDP,1458298383000000.0,0.0,1,135,background
1050841114,719034686,56812,53,UDP,1458298383000000.0,0.0,1,77,background
1050841114,719034686,42536,53,UDP,1458298383000000.0,0.0,1,85,background
1050841114,719034617,15124,53,UDP,1458298383000000.0,0.0,1,84,background
1050807021,719034686,80,53,TCP,1458298383000000.0,0.0,1,40,background
1050807021,719034686,56814,49153,UDP,1458298383000000.0,0.0,1,78,background
1050807021,719034686,0,2048,ICMP,1458298383000000.0,0.0,1,60,background
1050807021,719034617,80,53,TCP,1458298383000000.0,0.0,1,40,background
1050807021,719034617,15126,49153,UDP,1458298383000000.0,0.0,1,78,background
1050807021,719034617,0,2048,ICMP,1458298383000000.0,0.0,1,60,background
1049649850,719034617,0,2048,ICMP,1458298383000000.0,0.0,1,60,background
1038680057,719035870,53,52520,UDP,1458298383000000.0,0.0,1,136,background
1037926036,719035870,53,17966,UDP,1458298383000000.0,0.0,1,78,background
1069745258,719034617,61247,53,UDP,1458298383000000.0,0.0,1,73,background
2064045254,719036254,443,50323,TCP,1458298383000000.0,0.0,1,130,background
1163889500,719036252,443,57670,TCP,1458298383000000.0,0.0,1,40,background
2064045274,719036254,443,52393,TCP,1458298383000000.0,0.0,1,130,background
2403861754,719035068,53,36127,UDP,1458298383000000.0,0.0,1,80,background
2403861754,719035064,53,54581,UDP,1458298383000000.0,0.0,1,80,background
2403861754,719035064,53,52743,UDP,1458298383000000.0,0.0,1,104,background
2403861754,719035058,53,36833,UDP,1458298383000000.0,0.0,1,133,background
2403861754,719035039,53,44136,UDP,1458298383000000.0,0.0,1,157,background
2403861754,719035013,53,38112,UDP,1458298383000000.0,0.0,1,80,background
2403861754,719035013,53,34149,UDP,1458298383000000.0,0.0,1,104,background
2403861754,719034994,53,52840,UDP,1458298383000000.0,0.0,1,137,background
2403861754,719034994,53,50713,UDP,1458298383000000.0,0.0,1,145,background
2403861754,719034986,53,54667,UDP,1458298383000000.0,0.0,1,104,background
2403861754,719035068,53,45866,UDP,1458298383000000.0,0.0,1,104,background
3342643456,719034929,80,65223,TCP,1458298383000000.0,0.0,1,40,background
2403387069,719036354,51594,53,UDP,1458298383000000.0,0.0,1,62,background
2064045254,719036254,443,57010,TCP,1458298383000000.0,0.0,1,125,background
2312557603,719035192,12930,53,UDP,1458298383000000.0,0.0,1,80,background
2267642007,719036359,33637,53,UDP,1458298383000000.0,0.0,1,82,background
2250623158,719036361,54093,53,UDP,1458298383000000.0,0.0,1,70,background
2231834070,719036082,53,37128,UDP,1458298383000000.0,0.0,1,111,background
2231834069,719036082,53,43247,UDP,1458298383000000.0,0.0,1,86,background
2233168549,719034686,38922,53,UDP,1458298383000000.0,0.0,1,78,background
2245232502,719036354,36898,53,UDP,1458298383000000.0,0.0,1,79,background
2217080784,719036247,3907,53,UDP,1458298383000000.0,0.0,1,71,background
2403861754,719034986,53,48634,UDP,1458298383000000.0,0.0,1,80,background
2207167144,719036117,30022,50252,TCP,1458298383000000.0,0.0,1,40,background
2403861754,719035870,53,12404,UDP,1458298383000000.0,0.0,1,160,background
2403861754,719036245,53,38254,UDP,1458298383000000.0,0.0,1,118,background
2403862665,719035003,53,51975,UDP,1458298383000000.0,0.0,1,80,background
2403861754,719036246,53,60833,UDP,1458298383000000.0,0.0,1,268,background
2403862665,719035003,53,56774,UDP,1458298383000000.0,0.0,1,80,background
2403862665,719035003,53,56953,UDP,1458298383000000.0,0.0,1,80,background
2403862665,719035003,53,59622,UDP,1458298383000000.0,0.0,1,80,background
2403862665,719035014,53,44331,UDP,1458298383000000.0,0.0,1,80,background
2403862665,719035014,53,49394,UDP,1458298383000000.0,0.0,1,104,background
2403862665,719034898,53,35187,UDP,1458298383000000.0,0.0,1,136,background
2403862665,719034898,53,37496,UDP,1458298383000000.0,0.0,1,157,background
2403862665,719035602,53,40836,UDP,1458298383000000.0,0.0,2,282,background
2403861754,719036245,53,34427,UDP,1458298383000000.0,0.0,1,119,background
2403862665,719035671,53,35358,UDP,1458298383000000.0,0.0,2,349,background
2403862665,719036065,53,41067,UDP,1458298383000000.0,0.0,1,134,background
2403862665,719036065,53,42512,UDP,1458298383000000.0,0.0,1,208,background
2403862665,719036065,53,53514,UDP,1458298383000000.0,0.0,1,96,background
2403862665,719036065,53,54740,UDP,1458298383000000.0,0.0,1,134,background
2403862665,719036065,53,55772,UDP,1458298383000000.0,0.0,1,78,background
2403862665,719036065,53,56054,UDP,1458298383000000.0,0.0,1,134,background
2403862665,719036065,53,59730,UDP,1458298383000000.0,0.0,1,76,background
2403862665,719036078,53,37310,UDP,1458298383000000.0,0.0,1,145,background
2403862665,719036078,53,43258,UDP,1458298383000000.0,0.0,1,177,background
2403862665,719036078,53,50537,UDP,1458298383000000.0,0.0,1,183,background
2403862665,719036065,53,35865,UDP,1458298383000000.0,0.0,1,130,background
2171592664,719036359,4403,53,UDP,1458298383000000.0,0.0,1,84,background
2403387069,719036354,44488,53,UDP,1458298383000000.0,0.0,1,73,background
2064006722,719036254,443,50641,TCP,1458298383000000.0,0.0,1,130,background
2064046182,719036254,443,51908,TCP,1458298383000000.0,0.0,1,130,background
2064046182,719036254,443,65490,TCP,1458298383000000.0,0.0,1,125,background
2064046358,719036254,443,49398,TCP,1458298383000000.0,0.0,1,125,background
2064046358,719036254,443,54283,TCP,1458298383000000.0,0.0,1,130,background
2064046358,719036254,443,55379,TCP,1458298383000000.0,0.0,1,125,background
2064046373,719036254,443,50322,TCP,1458298383000000.0,0.0,1,125,background
